listing_id,available,price,adjusted_price,minimum_nights,maximum_nights,listing_url,name,latitude,longitude,property_type,room_type,accomodates,bathrooms_text,bedrooms,beds,amenities,host_id,host_name,host_since,host_location,total_reviews
29423576,0.0,83.33,83.33,2.0,1125.0,https://www.airbnb.com/rooms/29423576,Antwerp Apartment 65 sqM historic center Meir,51.21861,4.41316,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,"[""Refrigerator"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Host greets you"", ""Stove"", ""Carbon monoxide alarm"", ""Oven"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Washer"", ""Bed linens"", ""Iron"", ""Dedicated workspace"", ""Pocket wifi"", ""Microwave"", ""Essentials"", ""Long term stays allowed"", ""First aid kit"", ""Extra pillows and blankets"", ""Heating"", ""Hot water"", ""Private entrance"", ""Fire extinguisher"", ""Dryer"", ""Coffee maker"", ""Hangers"", ""Cable TV"", ""TV with standard cable""]",127657940,Dirk & Kristin,2017-04-26,"Antwerp, Flanders, Belgium",84.0
49046146,0.0,298.33,298.33,2.0,1125.0,https://www.airbnb.com/rooms/49046146,Unique house for 12 people at Grote Markt Antwerp,51.221531,4.402266,Entire residential home,Entire home/apt,12,3.5 baths,3.0,6.0,"[""Kitchen"", ""Smoke alarm"", ""Hair dryer"", ""Outdoor furniture"", ""Rituals body soap"", ""Carbon monoxide alarm"", ""Mini fridge"", ""Rituals shampoo"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Nespresso machine"", ""Smart lock"", ""Toaster"", ""Laundromat nearby"", ""Bed linens"", ""Freezer"", ""Paid parking garage off premises"", ""Microwave"", ""Central heating"", ""Essentials"", ""Hot water kettle"", ""Long term stays allowed"", ""Outdoor dining area"", ""Cleaning products"", ""Dining table"", ""Room-darkening shades"", ""First aid kit"", ""Extra pillows and blankets"", ""Wine glasses"", ""Neff stainless steel oven"", ""Bauknecht refrigerator"", ""Hot water"", ""Private patio or balcony"", ""Neff stainless steel electric stove"", ""Fire extinguisher"", ""Private entrance"", ""Dishwasher"", ""Coffee maker"", ""Hangers"", ""Clothing storage: wardrobe and closet"", ""Shower gel""]",127657940,Dirk & Kristin,2017-04-26,"Antwerp, Flanders, Belgium",15.0
29565513,0.0,79.0,79.0,4.0,1125.0,https://www.airbnb.com/rooms/29565513,Special price! APT perfect for business or leisure,51.1954,4.45762,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,"[""Refrigerator"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Host greets you"", ""Stove"", ""Carbon monoxide alarm"", ""Single level home"", ""Oven"", ""Private fenced garden or backyard"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Washer"", ""Free street parking"", ""Barbecue utensils"", ""Luggage dropoff allowed"", ""Bed linens"", ""Iron"", ""Dedicated workspace"", ""Essentials"", ""Long term stays allowed"", ""BBQ grill"", ""Extra pillows and blankets"", ""Free parking on premises"", ""Paid parking on premises"", ""Heating"", ""Hot water"", ""Private patio or balcony"", ""Dishwasher"", ""Coffee maker"", ""Hangers"", ""Cable TV"", ""TV with standard cable"", ""Shower gel""]",199142824,Donata,2018-07-01,"Antwerp, Flanders, Belgium",13.0
29600232,0.0,50.0,50.0,13.0,1125.0,https://www.airbnb.com/rooms/29600232,Trendy Flat in the Heart of Antwerp,51.21059,4.41784,Entire rental unit,Entire home/apt,3,1 bath,1.2846153846153847,2.0,"[""Refrigerator"", ""Elevator"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Stove"", ""Cooking basics"", ""Wifi"", ""Dishes and silverware"", ""Lockbox"", ""Washer"", ""Iron"", ""Dedicated workspace"", ""Microwave"", ""Essentials"", ""Long term stays allowed"", ""TV"", ""Heating"", ""Hot water"", ""Private entrance"", ""Fire extinguisher"", ""Coffee maker"", ""Hangers"", ""Pour-over coffee""]",222808625,Alex & Eli,2018-10-27,"Antwerp, Flanders, Belgium",60.0
29683668,0.0,91.67,91.67,7.0,1125.0,https://www.airbnb.com/rooms/29683668,Comfy & spacious apartment in the heart of Antwerp,51.21852,4.39833,Entire rental unit,Entire home/apt,2,1.5 baths,1.0,1.0,"[""Refrigerator"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Host greets you"", ""Stove"", ""Carbon monoxide alarm"", ""Oven"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Washer"", ""Bed linens"", ""Iron"", ""Dedicated workspace"", ""Essentials"", ""Long term stays allowed"", ""First aid kit"", ""TV"", ""Heating"", ""Paid parking off premises"", ""Hot water"", ""Private entrance"", ""Fire extinguisher"", ""Dishwasher"", ""Dryer"", ""Coffee maker"", ""Hangers""]",79434903,Tobias,2016-06-23,"Antwerp, Flanders, Belgium",167.0
29773713,0.0,50.67,50.67,2.0,30.0,https://www.airbnb.com/rooms/29773713,STUDIO NEAR CENTRAL STATION,51.21265,4.42626,Entire rental unit,Entire home/apt,2,1 bath,1.0554016620498614,1.0,"[""Refrigerator"", ""Paid street parking off premises"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Stove"", ""Oven"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Body soap"", ""Clothing storage: dresser"", ""Dedicated workspace"", ""Essentials"", ""Long term stays allowed"", ""Dining table"", ""Room-darkening shades"", ""Heating"", ""Private entrance"", ""Fire extinguisher"", ""Dishwasher"", ""Coffee maker"", ""Hangers""]",224007308,Pieter,2018-11-03,"Essen, Flanders, Belgium",41.0
29982984,0.0,75.0,75.0,2.0,1125.0,https://www.airbnb.com/rooms/29982984,@ the Artist Gallery / Studio,51.21349,4.43196,Entire guesthouse,Entire home/apt,2,1 bath,1.0554016620498614,1.0,"[""Refrigerator"", ""Kitchen"", ""Smoke alarm"", ""Hair dryer"", ""Outdoor furniture"", ""Stove"", ""Carbon monoxide alarm"", ""Private fenced garden or backyard"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Lockbox"", ""Luggage dropoff allowed"", ""Bed linens"", ""Dedicated workspace"", ""Essentials"", ""Long term stays allowed"", ""Outdoor dining area"", ""First aid kit"", ""Extra pillows and blankets"", ""Heating"", ""Hot water"", ""Private entrance"", ""Fire extinguisher"", ""Coffee maker"", ""Hangers"", ""Cleaning products""]",6880249,Sven,2013-06-12,"Antwerpen, Flemish Region, Belgium",43.0
30100357,1.0,60.0,60.0,20.0,1125.0,https://www.airbnb.com/rooms/30100357,nieuw appartement met uniek zicht op het park,51.22795,4.42743,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,"[""Refrigerator"", ""Elevator"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Host greets you"", ""Stove"", ""Carbon monoxide alarm"", ""Single level home"", ""Oven"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Washer"", ""Luggage dropoff allowed"", ""Bed linens"", ""Iron"", ""Dedicated workspace"", ""Microwave"", ""Essentials"", ""Long term stays allowed"", ""First aid kit"", ""Extra pillows and blankets"", ""Heating"", ""Hot water"", ""Private entrance"", ""Fire extinguisher"", ""Dishwasher"", ""Dryer"", ""Coffee maker"", ""Patio or balcony"", ""Hangers""]",19714669,Eline,2014-08-09,"Antwerp, Flanders, Belgium",40.0
30219390,0.0,150.0,150.0,1.0,60.0,https://www.airbnb.com/rooms/30219390,Sympathieke stadswoning in  échte centrum Antwerp,51.21105,4.4058,Entire townhouse,Entire home/apt,4,1 bath,2.0,4.0,"[""Private entrance"", ""Fire extinguisher"", ""Long term stays allowed"", ""Kitchen"", ""Dryer"", ""Shampoo"", ""Washer"", ""Hair dryer"", ""Smoke alarm"", ""Hangers"", ""Breakfast"", ""Iron"", ""Dedicated workspace"", ""Wifi"", ""TV"", ""Heating"", ""Essentials""]",95153474,Steve,2016-09-14,"Koksijde, Flanders, Belgium",1.0
30391008,1.0,160.0,160.0,30.0,1125.0,https://www.airbnb.com/rooms/30391008,Sanderus House - Antwerp citycenter max 12 pers,51.20877,4.40542,Entire townhouse,Entire home/apt,12,2 baths,6.0,12.0,"[""Private entrance"", ""Fire extinguisher"", ""Long term stays allowed"", ""Kitchen"", ""Dryer"", ""Smoke alarm"", ""Washer"", ""First aid kit"", ""Hangers"", ""Iron"", ""Dedicated workspace"", ""Wifi"", ""TV"", ""Heating"", ""Essentials""]",228207262,Ann,2018-11-29,"Antwerp, Flanders, Belgium",0.0
30975341,1.0,99.0,99.0,10.0,1125.0,https://www.airbnb.com/rooms/30975341,Huize Viktor 3: Cosy apartment Antwerp City Center,51.21967,4.39629,Entire rental unit,Entire home/apt,4,1 bath,2.0,4.0,"[""Refrigerator"", ""Elevator"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Stove"", ""Oven"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Indoor fireplace"", ""Washer"", ""Free street parking"", ""Bed linens"", ""Iron"", ""Dedicated workspace"", ""Microwave"", ""Essentials"", ""Long term stays allowed"", ""First aid kit"", ""TV"", ""Heating"", ""Paid parking off premises"", ""Private entrance"", ""Fire extinguisher"", ""Dishwasher"", ""Dryer"", ""Coffee maker"", ""Hangers""]",228207262,Ann,2018-11-29,"Antwerp, Flanders, Belgium",4.0
30976395,1.0,89.0,89.0,14.0,1125.0,https://www.airbnb.com/rooms/30976395,Great loft with garden in Antwerp citycenter,51.22133,4.39665,Entire loft,Entire home/apt,4,1 bath,1.0,4.0,"[""Refrigerator"", ""Backyard"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Stove"", ""Oven"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Washer"", ""Free street parking"", ""Bed linens"", ""Iron"", ""Dedicated workspace"", ""Microwave"", ""Essentials"", ""Long term stays allowed"", ""First aid kit"", ""TV"", ""Heating"", ""Hot water"", ""Private entrance"", ""Fire extinguisher"", ""Dishwasher"", ""Dryer"", ""Coffee maker"", ""Patio or balcony"", ""Hangers""]",228207262,Ann,2018-11-29,"Antwerp, Flanders, Belgium",0.0
32371479,1.0,89.0,89.0,14.0,1125.0,https://www.airbnb.com/rooms/32371479,Superb loft with courtyard in old heart of Antwerp,51.21983,4.39777,Entire loft,Entire home/apt,4,1 bath,2.0,4.0,"[""Refrigerator"", ""Backyard"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Stove"", ""Oven"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Washer"", ""Free street parking"", ""Bed linens"", ""Iron"", ""Dedicated workspace"", ""Microwave"", ""Essentials"", ""Long term stays allowed"", ""TV"", ""Heating"", ""Hot water"", ""Private entrance"", ""Fire extinguisher"", ""Dishwasher"", ""Dryer"", ""Coffee maker"", ""Patio or balcony"", ""Hangers""]",228207262,Ann,2018-11-29,"Antwerp, Flanders, Belgium",2.0
33214606,1.0,99.0,99.0,10.0,1125.0,https://www.airbnb.com/rooms/33214606,Huize Viktor 2: Cosy apartment in Antwerp center,51.22007,4.39797,Entire rental unit,Entire home/apt,6,1 bath,2.0,6.0,"[""Refrigerator"", ""Elevator"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Stove"", ""Carbon monoxide alarm"", ""Single level home"", ""Oven"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Washer"", ""Free street parking"", ""Luggage dropoff allowed"", ""Iron"", ""Dedicated workspace"", ""Microwave"", ""Essentials"", ""Long term stays allowed"", ""First aid kit"", ""TV"", ""Heating"", ""Paid parking off premises"", ""Private entrance"", ""Fire extinguisher"", ""Dishwasher"", ""Dryer"", ""Coffee maker"", ""Hangers""]",228207262,Ann,2018-11-29,"Antwerp, Flanders, Belgium",1.0
33215432,1.0,89.0,89.0,14.0,1125.0,https://www.airbnb.com/rooms/33215432,Superb loft with courtyard in Antwerp citycenter,51.21873,4.39786,Entire loft,Entire home/apt,4,1 bath,2.0,4.0,"[""Refrigerator"", ""Backyard"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Stove"", ""Carbon monoxide alarm"", ""Oven"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Washer"", ""Free street parking"", ""Luggage dropoff allowed"", ""Bed linens"", ""Iron"", ""Dedicated workspace"", ""Microwave"", ""Essentials"", ""Long term stays allowed"", ""First aid kit"", ""TV"", ""Heating"", ""Hot water"", ""Private entrance"", ""Fire extinguisher"", ""Dishwasher"", ""Dryer"", ""Coffee maker"", ""Patio or balcony"", ""Hangers""]",228207262,Ann,2018-11-29,"Antwerp, Flanders, Belgium",0.0
33215914,1.0,89.0,89.0,14.0,1125.0,https://www.airbnb.com/rooms/33215914,Spacious loft with garden in Antwerp citycenter,51.22113,4.39677,Entire loft,Entire home/apt,4,1 bath,2.0,4.0,"[""Refrigerator"", ""Backyard"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Stove"", ""Carbon monoxide alarm"", ""Oven"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Washer"", ""Free street parking"", ""Bed linens"", ""Iron"", ""Dedicated workspace"", ""Microwave"", ""Essentials"", ""Long term stays allowed"", ""First aid kit"", ""TV"", ""Heating"", ""Hot water"", ""Private entrance"", ""Fire extinguisher"", ""Dishwasher"", ""Dryer"", ""Coffee maker"", ""Patio or balcony"", ""Hangers""]",228207262,Ann,2018-11-29,"Antwerp, Flanders, Belgium",1.0
40150324,1.0,160.0,160.0,14.0,1125.0,https://www.airbnb.com/rooms/40150324,New Triplex House 10 pers in Antwerp Citycenter,51.21354,4.39892,Entire residential home,Entire home/apt,10,4 baths,5.0,10.0,"[""Private entrance"", ""Fire extinguisher"", ""Long term stays allowed"", ""Kitchen"", ""Dryer"", ""Shampoo"", ""Washer"", ""Hair dryer"", ""Smoke alarm"", ""Hangers"", ""Iron"", ""Wifi"", ""TV"", ""Heating"", ""Essentials""]",228207262,Ann,2018-11-29,"Antwerp, Flanders, Belgium",0.0
45053653,1.0,120.0,120.0,14.0,1125.0,https://www.airbnb.com/rooms/45053653,Dambrugge House: spacious house in Antwerp Center,51.22802,4.42244,Entire residential home,Entire home/apt,10,2 baths,5.0,10.0,"[""Private entrance"", ""Fire extinguisher"", ""Long term stays allowed"", ""Kitchen"", ""Dryer"", ""Smoke alarm"", ""Washer"", ""Hangers"", ""Iron"", ""Wifi"", ""TV"", ""Heating"", ""Essentials""]",228207262,Ann,2018-11-29,"Antwerp, Flanders, Belgium",0.0
30458552,0.0,34.0,34.0,2.0,60.0,https://www.airbnb.com/rooms/30458552,cosy room in cohousing-house on 2nd floor,51.21822,4.43042,Private room in residential home,Private room,2,1 shared bath,1.0,1.0,"[""Hot water"", ""Refrigerator"", ""Backyard"", ""Long term stays allowed"", ""Kitchen"", ""Dryer"", ""Hair dryer"", ""Washer"", ""Smoke alarm"", ""Stove"", ""Bed linens"", ""Hangers"", ""Lock on bedroom door"", ""Oven"", ""Iron"", ""Dedicated workspace"", ""Wifi"", ""Cooking basics"", ""Heating"", ""Essentials""]",189196082,Bart,2018-05-12,"Antwerpen, Vlaanderen, Belgium",30.0
36433061,0.0,35.0,35.0,2.0,30.0,https://www.airbnb.com/rooms/36433061,Cosy room in cohousing house 3th floor,51.21822,4.43042,Private room in residential home,Private room,2,Half-bath,1.0,1.0,"[""Hot water"", ""Long term stays allowed"", ""Kitchen"", ""Dryer"", ""Hair dryer"", ""Washer"", ""Smoke alarm"", ""Bed linens"", ""Hangers"", ""Lock on bedroom door"", ""Oven"", ""Iron"", ""Dedicated workspace"", ""Wifi"", ""Cooking basics"", ""Heating"", ""Essentials""]",189196082,Bart,2018-05-12,"Antwerpen, Vlaanderen, Belgium",11.0
51437402,0.0,175.0,175.0,3.0,30.0,https://www.airbnb.com/rooms/51437402,comfortable house near central station,51.2178,4.42998,Entire residential home,Entire home/apt,4,1 bath,2.0,2.0,"[""Private entrance"", ""Long term stays allowed"", ""Kitchen"", ""Dryer"", ""Smoke alarm"", ""Washer"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Hangers"", ""Iron"", ""Dedicated workspace"", ""Wifi"", ""TV"", ""Heating"", ""Essentials""]",189196082,Bart,2018-05-12,"Antwerpen, Vlaanderen, Belgium",0.0
51437805,0.0,45.0,45.0,2.0,30.0,https://www.airbnb.com/rooms/51437805,comfortable room near central station,51.21716,4.43016,Private room in residential home,Private room,2,1 bath,1.0,1.0,"[""Private entrance"", ""Long term stays allowed"", ""Kitchen"", ""Dryer"", ""Smoke alarm"", ""Washer"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Hangers"", ""Iron"", ""Dedicated workspace"", ""Wifi"", ""TV"", ""Heating"", ""Essentials""]",189196082,Bart,2018-05-12,"Antwerpen, Vlaanderen, Belgium",5.0
52403814,0.0,60.0,60.0,2.0,9.0,https://www.airbnb.com/rooms/52403814,Spacious loft in a shared house,51.21738,4.43107,Private room in residential home,Private room,2,1 shared bath,1.0,1.0,"[""Kitchen"", ""Dryer"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Hangers"", ""Iron"", ""Dedicated workspace"", ""Wifi"", ""TV"", ""Heating"", ""Essentials""]",189196082,Bart,2018-05-12,"Antwerpen, Vlaanderen, Belgium",1.0
30527484,1.0,76.67,76.67,2.0,1125.0,https://www.airbnb.com/rooms/30527484,sunny one bedroom apartment at the riverside,51.21204,4.3902,Entire rental unit,Entire home/apt,4,1 bath,1.0,4.0,"[""Refrigerator"", ""Kitchen"", ""Smoke alarm"", ""Hair dryer"", ""Stove"", ""Oven"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Lockbox"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Bed linens"", ""Freezer"", ""Dedicated workspace"", ""Essentials"", ""Long term stays allowed"", ""Waterfront"", ""First aid kit"", ""Extra pillows and blankets"", ""Heating"", ""Cleaning before checkout"", ""Hot water"", ""Private entrance"", ""Dishwasher"", ""Coffee maker"", ""Hangers"", ""Shared patio or balcony""]",66182654,Lieve,2016-04-07,Belgium,8.0
30669652,0.0,145.67,145.67,2.0,1125.0,https://www.airbnb.com/rooms/30669652,*Spacious Modern appartement in City center *,51.21333,4.41788,Entire rental unit,Entire home/apt,4,2 baths,2.0,2.0,"[""Refrigerator"", ""Elevator"", ""Kitchen"", ""Shampoo"", ""Hair dryer"", ""Oven"", ""Cooking basics"", ""Wifi"", ""Dishes and silverware"", ""Dryer \u2013\u00a0In unit"", ""Washer \u2013\u00a0In unit"", ""Bed linens"", ""Freezer"", ""Dedicated workspace"", ""Microwave"", ""Essentials"", ""Long term stays allowed"", ""Bathtub"", ""Portable fans"", ""TV"", ""Heating"", ""Hot water"", ""Dishwasher"", ""Coffee maker"", ""Patio or balcony""]",5783178,Jeremy,2013-04-05,"Antwerp, Flanders, Belgium",40.0
30688137,0.0,110.0,110.0,2.0,60.0,https://www.airbnb.com/rooms/30688137,Modern apartment in the heart of Antwerp,51.21983,4.40595,Entire rental unit,Entire home/apt,6,1 bath,2.0,2.0,"[""Refrigerator"", ""Private entrance"", ""Long term stays allowed"", ""Kitchen"", ""Shampoo"", ""Hair dryer"", ""Hangers"", ""Microwave"", ""Wifi"", ""TV"", ""Heating"", ""Dishes and silverware"", ""Essentials""]",229705222,Xavier,2018-12-08,"Schilde, Flanders, Belgium",69.0
30711848,0.0,74.33,74.33,2.0,1125.0,https://www.airbnb.com/rooms/30711848,Romantic open city appartement with sunny terrace,51.2034,4.38999,Entire loft,Entire home/apt,2,1 bath,1.0554016620498614,3.0,"[""Refrigerator"", ""Backyard"", ""Paid street parking off premises"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Dedicated workspace: desk"", ""Stove"", ""Carbon monoxide alarm"", ""Single level home"", ""Oven"", ""Wifi"", ""Cooking basics"", ""Portable heater"", ""Dishes and silverware"", ""Nespresso machine"", ""Lockbox"", ""Conditioner"", ""Bed linens"", ""Freezer"", ""Body soap"", ""Iron"", ""Free washer \u2013 In unit"", ""Microwave"", ""Central heating"", ""Essentials"", ""Long term stays allowed"", ""Cleaning products"", ""Dining table"", ""First aid kit"", ""Extra pillows and blankets"", ""Wine glasses"", ""Drying rack for clothing"", ""Hot water"", ""Private patio or balcony"", ""Private entrance"", ""Fire extinguisher"", ""Dishwasher"", ""Dryer"", ""Coffee maker"", ""Hangers"", ""Cable TV"", ""Clothing storage: closet"", ""TV with standard cable"", ""Shower gel""]",54472323,Charlotte,2016-01-13,"Retie, Vlaanderen, Belgium",27.0
30976426,0.0,59.0,59.0,2.0,1125.0,https://www.airbnb.com/rooms/30976426,"Discover Antwerp, start in a beautiful apartment!",51.194,4.41231,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,"[""Refrigerator"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Stove"", ""Carbon monoxide alarm"", ""Oven"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Security cameras on property"", ""Lockbox"", ""Bed linens"", ""Iron"", ""Dedicated workspace"", ""Microwave"", ""Essentials"", ""Long term stays allowed"", ""First aid kit"", ""Extra pillows and blankets"", ""TV"", ""Heating"", ""Hot water"", ""Private entrance"", ""Coffee maker"", ""Hangers""]",175212893,Sanaz,2018-02-25,"Antwerp, Flanders, Belgium",110.0
